#    L    TT             EE             BB             TE             PP             TP             EP          
  1722   0.400573E+03   0.108843E+02   0.000000E+00  -0.318490E+02   0.281846E-08   0.165375E-06   0.909859E-07
  1723   0.400891E+03   0.107600E+02   0.000000E+00  -0.316283E+02   0.281580E-08   0.165083E-06   0.896360E-07
  1724   0.401193E+03   0.106371E+02   0.000000E+00  -0.314017E+02   0.281315E-08   0.164849E-06   0.882827E-07
  1725   0.401478E+03   0.105155E+02   0.000000E+00  -0.311696E+02   0.281049E-08   0.164671E-06   0.869261E-07
  1726   0.401745E+03   0.103952E+02   0.000000E+00  -0.309319E+02   0.280785E-08   0.164550E-06   0.855664E-07
  1727   0.401995E+03   0.102764E+02   0.000000E+00  -0.306888E+02   0.280520E-08   0.164485E-06   0.842037E-07
  1728   0.402227E+03   0.101589E+02   0.000000E+00  -0.304405E+02   0.280256E-08   0.164476E-06   0.828382E-07
  1729   0.402440E+03   0.100430E+02   0.000000E+00  -0.301871E+02   0.279993E-08   0.164522E-06   0.814701E-07
  1730   0.402634E+03   0.992851E+01   0.000000E+00  -0.299286E+02   0.279730E-08   0.164624E-06   0.800996E-07
  1731   0.402809E+03   0.981554E+01   0.000000E+00  -0.296653E+02   0.279467E-08   0.164780E-06   0.787267E-07
  1732   0.402965E+03   0.970413E+01   0.000000E+00  -0.293971E+02   0.279205E-08   0.164990E-06   0.773518E-07
  1733   0.403101E+03   0.959435E+01   0.000000E+00  -0.291243E+02   0.278943E-08   0.165255E-06   0.759748E-07
  1734   0.403217E+03   0.948612E+01   0.000000E+00  -0.288469E+02   0.278681E-08   0.165572E-06   0.745961E-07
  1735   0.403312E+03   0.937952E+01   0.000000E+00  -0.285651E+02   0.278420E-08   0.165943E-06   0.732157E-07
  1736   0.403388E+03   0.927462E+01   0.000000E+00  -0.282791E+02   0.278160E-08   0.166367E-06   0.718339E-07
  1737   0.403443E+03   0.917142E+01   0.000000E+00  -0.279890E+02   0.277899E-08   0.166843E-06   0.704507E-07
  1738   0.403478E+03   0.906992E+01   0.000000E+00  -0.276951E+02   0.277640E-08   0.167370E-06   0.690665E-07
  1739   0.403492E+03   0.897020E+01   0.000000E+00  -0.273973E+02   0.277380E-08   0.167950E-06   0.676812E-07
  1740   0.403485E+03   0.887225E+01   0.000000E+00  -0.270959E+02   0.277121E-08   0.168580E-06   0.662951E-07
  1741   0.403457E+03   0.877608E+01   0.000000E+00  -0.267910E+02   0.276862E-08   0.169261E-06   0.649084E-07
  1742   0.403408E+03   0.868176E+01   0.000000E+00  -0.264828E+02   0.276604E-08   0.169993E-06   0.635213E-07
  1743   0.403337E+03   0.858921E+01   0.000000E+00  -0.261713E+02   0.276346E-08   0.170774E-06   0.621338E-07
  1744   0.403245E+03   0.849859E+01   0.000000E+00  -0.258567E+02   0.276089E-08   0.171606E-06   0.607461E-07
  1745   0.403131E+03   0.840982E+01   0.000000E+00  -0.255391E+02   0.275832E-08   0.172486E-06   0.593585E-07
  1746   0.402995E+03   0.832296E+01   0.000000E+00  -0.252188E+02   0.275575E-08   0.173415E-06   0.579711E-07
  1747   0.402836E+03   0.823796E+01   0.000000E+00  -0.248956E+02   0.275319E-08   0.174392E-06   0.565840E-07
  1748   0.402656E+03   0.815496E+01   0.000000E+00  -0.245700E+02   0.275063E-08   0.175418E-06   0.551974E-07
  1749   0.402453E+03   0.807387E+01   0.000000E+00  -0.242419E+02   0.274807E-08   0.176491E-06   0.538115E-07
  1750   0.402228E+03   0.799471E+01   0.000000E+00  -0.239116E+02   0.274552E-08   0.177611E-06   0.524264E-07
  1751   0.401980E+03   0.791755E+01   0.000000E+00  -0.235792E+02   0.274297E-08   0.178779E-06   0.510424E-07
  1752   0.401710E+03   0.784238E+01   0.000000E+00  -0.232448E+02   0.274043E-08   0.179992E-06   0.496595E-07
  1753   0.401417E+03   0.776921E+01   0.000000E+00  -0.229087E+02   0.273789E-08   0.181252E-06   0.482778E-07
  1754   0.401102E+03   0.769803E+01   0.000000E+00  -0.225708E+02   0.273535E-08   0.182556E-06   0.468976E-07
  1755   0.400764E+03   0.762893E+01   0.000000E+00  -0.222314E+02   0.273282E-08   0.183906E-06   0.455188E-07
  1756   0.400404E+03   0.756182E+01   0.000000E+00  -0.218906E+02   0.273029E-08   0.185300E-06   0.441417E-07
  1757   0.400020E+03   0.749678E+01   0.000000E+00  -0.215486E+02   0.272777E-08   0.186737E-06   0.427664E-07
  1758   0.399614E+03   0.743374E+01   0.000000E+00  -0.212055E+02   0.272525E-08   0.188218E-06   0.413930E-07
  1759   0.399185E+03   0.737282E+01   0.000000E+00  -0.208614E+02   0.272273E-08   0.189742E-06   0.400216E-07
  1760   0.398734E+03   0.731394E+01   0.000000E+00  -0.205165E+02   0.272022E-08   0.191307E-06   0.386524E-07
  1761   0.398260E+03   0.725713E+01   0.000000E+00  -0.201709E+02   0.271771E-08   0.192915E-06   0.372854E-07
  1762   0.397763E+03   0.720240E+01   0.000000E+00  -0.198247E+02   0.271520E-08   0.194564E-06   0.359209E-07
  1763   0.397243E+03   0.714975E+01   0.000000E+00  -0.194782E+02   0.271270E-08   0.196253E-06   0.345589E-07
  1764   0.396701E+03   0.709917E+01   0.000000E+00  -0.191315E+02   0.271020E-08   0.197983E-06   0.331996E-07
  1765   0.396138E+03   0.705069E+01   0.000000E+00  -0.187846E+02   0.270771E-08   0.199753E-06   0.318430E-07
  1766   0.395552E+03   0.700430E+01   0.000000E+00  -0.184379E+02   0.270522E-08   0.201562E-06   0.304894E-07
  1767   0.394944E+03   0.696000E+01   0.000000E+00  -0.180913E+02   0.270273E-08   0.203409E-06   0.291388E-07
  1768   0.394315E+03   0.691780E+01   0.000000E+00  -0.177451E+02   0.270025E-08   0.205295E-06   0.277915E-07
  1769   0.393664E+03   0.687769E+01   0.000000E+00  -0.173993E+02   0.269777E-08   0.207218E-06   0.264474E-07
  1770   0.392992E+03   0.683967E+01   0.000000E+00  -0.170543E+02   0.269530E-08   0.209178E-06   0.251067E-07
  1771   0.392298E+03   0.680375E+01   0.000000E+00  -0.167100E+02   0.269283E-08   0.211175E-06   0.237696E-07
  1772   0.391583E+03   0.676991E+01   0.000000E+00  -0.163666E+02   0.269036E-08   0.213209E-06   0.224362E-07
  1773   0.390847E+03   0.673815E+01   0.000000E+00  -0.160242E+02   0.268789E-08   0.215277E-06   0.211066E-07
  1774   0.390090E+03   0.670847E+01   0.000000E+00  -0.156830E+02   0.268543E-08   0.217381E-06   0.197810E-07
  1775   0.389313E+03   0.668086E+01   0.000000E+00  -0.153431E+02   0.268298E-08   0.219520E-06   0.184594E-07
  1776   0.388514E+03   0.665532E+01   0.000000E+00  -0.150046E+02   0.268052E-08   0.221693E-06   0.171420E-07
  1777   0.387696E+03   0.663183E+01   0.000000E+00  -0.146676E+02   0.267808E-08   0.223899E-06   0.158289E-07
  1778   0.386857E+03   0.661040E+01   0.000000E+00  -0.143324E+02   0.267563E-08   0.226139E-06   0.145203E-07
  1779   0.385998E+03   0.659101E+01   0.000000E+00  -0.139989E+02   0.267319E-08   0.228410E-06   0.132163E-07
  1780   0.385120E+03   0.657365E+01   0.000000E+00  -0.136675E+02   0.267075E-08   0.230715E-06   0.119169E-07
  1781   0.384222E+03   0.655832E+01   0.000000E+00  -0.133380E+02   0.266832E-08   0.233050E-06   0.106224E-07
  1782   0.383304E+03   0.654500E+01   0.000000E+00  -0.130108E+02   0.266588E-08   0.235417E-06   0.933291E-08
  1783   0.382367E+03   0.653369E+01   0.000000E+00  -0.126859E+02   0.266346E-08   0.237814E-06   0.804846E-08
  1784   0.381412E+03   0.652436E+01   0.000000E+00  -0.123634E+02   0.266103E-08   0.240241E-06   0.676923E-08
  1785   0.380438E+03   0.651701E+01   0.000000E+00  -0.120435E+02   0.265861E-08   0.242698E-06   0.549535E-08
  1786   0.379446E+03   0.651163E+01   0.000000E+00  -0.117262E+02   0.265620E-08   0.245184E-06   0.422693E-08
  1787   0.378436E+03   0.650819E+01   0.000000E+00  -0.114118E+02   0.265379E-08   0.247698E-06   0.296411E-08
  1788   0.377408E+03   0.650669E+01   0.000000E+00  -0.111002E+02   0.265138E-08   0.250240E-06   0.170702E-08
  1789   0.376362E+03   0.650710E+01   0.000000E+00  -0.107917E+02   0.264897E-08   0.252810E-06   0.455784E-09
  1790   0.375300E+03   0.650942E+01   0.000000E+00  -0.104863E+02   0.264657E-08   0.255407E-06  -0.789473E-09
  1791   0.374220E+03   0.651363E+01   0.000000E+00  -0.101841E+02   0.264417E-08   0.258030E-06  -0.202862E-08
  1792   0.373124E+03   0.651969E+01   0.000000E+00  -0.988521E+01   0.264178E-08   0.260679E-06  -0.326153E-08
  1793   0.372012E+03   0.652761E+01   0.000000E+00  -0.958983E+01   0.263939E-08   0.263354E-06  -0.448808E-08
  1794   0.370882E+03   0.653735E+01   0.000000E+00  -0.929801E+01   0.263700E-08   0.266053E-06  -0.570814E-08
  1795   0.369737E+03   0.654890E+01   0.000000E+00  -0.900982E+01   0.263461E-08   0.268777E-06  -0.692158E-08
  1796   0.368576E+03   0.656224E+01   0.000000E+00  -0.872533E+01   0.263223E-08   0.271525E-06  -0.812828E-08
  1797   0.367400E+03   0.657735E+01   0.000000E+00  -0.844476E+01   0.262986E-08   0.274296E-06  -0.932810E-08
  1798   0.366209E+03   0.659419E+01   0.000000E+00  -0.816819E+01   0.262748E-08   0.277090E-06  -0.105209E-07
  1799   0.365003E+03   0.661277E+01   0.000000E+00  -0.789554E+01   0.262511E-08   0.279907E-06  -0.117066E-07
  1800   0.363783E+03   0.663304E+01   0.000000E+00  -0.762711E+01   0.262275E-08   0.282745E-06  -0.128850E-07
  1801   0.362550E+03   0.665499E+01   0.000000E+00  -0.736289E+01   0.262038E-08   0.285605E-06  -0.140561E-07
  1802   0.361303E+03   0.667859E+01   0.000000E+00  -0.710299E+01   0.261802E-08   0.288486E-06  -0.152197E-07
  1803   0.360043E+03   0.670382E+01   0.000000E+00  -0.684750E+01   0.261567E-08   0.291387E-06  -0.163759E-07
  1804   0.358771E+03   0.673066E+01   0.000000E+00  -0.659651E+01   0.261331E-08   0.294307E-06  -0.175244E-07
  1805   0.357487E+03   0.675907E+01   0.000000E+00  -0.635007E+01   0.261097E-08   0.297247E-06  -0.186654E-07
  1806   0.356191E+03   0.678904E+01   0.000000E+00  -0.610828E+01   0.260862E-08   0.300205E-06  -0.197987E-07
  1807   0.354883E+03   0.682053E+01   0.000000E+00  -0.587119E+01   0.260628E-08   0.303182E-06  -0.209243E-07
  1808   0.353564E+03   0.685351E+01   0.000000E+00  -0.563888E+01   0.260394E-08   0.306175E-06  -0.220421E-07
  1809   0.352234E+03   0.688797E+01   0.000000E+00  -0.541144E+01   0.260160E-08   0.309186E-06  -0.231520E-07
  1810   0.350894E+03   0.692387E+01   0.000000E+00  -0.518892E+01   0.259927E-08   0.312213E-06  -0.242541E-07
  1811   0.349543E+03   0.696118E+01   0.000000E+00  -0.497139E+01   0.259694E-08   0.315256E-06  -0.253482E-07
  1812   0.348183E+03   0.699987E+01   0.000000E+00  -0.475890E+01   0.259462E-08   0.318314E-06  -0.264343E-07
  1813   0.346813E+03   0.703992E+01   0.000000E+00  -0.455152E+01   0.259230E-08   0.321387E-06  -0.275123E-07
  1814   0.345435E+03   0.708129E+01   0.000000E+00  -0.434930E+01   0.258998E-08   0.324474E-06  -0.285822E-07
  1815   0.344048E+03   0.712396E+01   0.000000E+00  -0.415230E+01   0.258767E-08   0.327574E-06  -0.296439E-07
  1816   0.342653E+03   0.716789E+01   0.000000E+00  -0.396056E+01   0.258535E-08   0.330688E-06  -0.306974E-07
  1817   0.341251E+03   0.721306E+01   0.000000E+00  -0.377416E+01   0.258305E-08   0.333814E-06  -0.317426E-07
  1818   0.339842E+03   0.725944E+01   0.000000E+00  -0.359314E+01   0.258074E-08   0.336951E-06  -0.327795E-07
  1819   0.338426E+03   0.730698E+01   0.000000E+00  -0.341753E+01   0.257844E-08   0.340101E-06  -0.338079E-07
  1820   0.337003E+03   0.735567E+01   0.000000E+00  -0.324738E+01   0.257614E-08   0.343261E-06  -0.348279E-07
  1821   0.335574E+03   0.740543E+01   0.000000E+00  -0.308273E+01   0.257385E-08   0.346431E-06  -0.358393E-07
  1822   0.334141E+03   0.745631E+01   0.000000E+00  -0.292363E+01   0.257156E-08   0.349611E-06  -0.368422E-07
  1823   0.332701E+03   0.750824E+01   0.000000E+00  -0.277012E+01   0.256927E-08   0.352800E-06  -0.378365E-07
  1824   0.331256E+03   0.756113E+01   0.000000E+00  -0.262224E+01   0.256699E-08   0.355997E-06  -0.388220E-07
  1825   0.329808E+03   0.761498E+01   0.000000E+00  -0.248001E+01   0.256470E-08   0.359203E-06  -0.397988E-07
  1826   0.328355E+03   0.766986E+01   0.000000E+00  -0.234346E+01   0.256243E-08   0.362415E-06  -0.407668E-07
  1827   0.326899E+03   0.772556E+01   0.000000E+00  -0.221259E+01   0.256015E-08   0.365635E-06  -0.417259E-07
  1828   0.325439E+03   0.778215E+01   0.000000E+00  -0.208744E+01   0.255788E-08   0.368861E-06  -0.426762E-07
  1829   0.323978E+03   0.783963E+01   0.000000E+00  -0.196803E+01   0.255561E-08   0.372093E-06  -0.436174E-07
  1830   0.322513E+03   0.789792E+01   0.000000E+00  -0.185438E+01   0.255335E-08   0.375330E-06  -0.445496E-07
  1831   0.321048E+03   0.795695E+01   0.000000E+00  -0.174650E+01   0.255109E-08   0.378572E-06  -0.454727E-07
  1832   0.319582E+03   0.801672E+01   0.000000E+00  -0.164440E+01   0.254883E-08   0.381818E-06  -0.463867E-07
  1833   0.318114E+03   0.807716E+01   0.000000E+00  -0.154810E+01   0.254657E-08   0.385067E-06  -0.472915E-07
  1834   0.316646E+03   0.813833E+01   0.000000E+00  -0.145760E+01   0.254432E-08   0.388320E-06  -0.481870E-07
  1835   0.315178E+03   0.820010E+01   0.000000E+00  -0.137291E+01   0.254208E-08   0.391575E-06  -0.490731E-07
  1836   0.313711E+03   0.826247E+01   0.000000E+00  -0.129404E+01   0.253983E-08   0.394831E-06  -0.499500E-07
  1837   0.312244E+03   0.832542E+01   0.000000E+00  -0.122099E+01   0.253759E-08   0.398089E-06  -0.508173E-07
  1838   0.310778E+03   0.838889E+01   0.000000E+00  -0.115377E+01   0.253535E-08   0.401348E-06  -0.516752E-07
  1839   0.309313E+03   0.845288E+01   0.000000E+00  -0.109238E+01   0.253312E-08   0.404607E-06  -0.525236E-07
  1840   0.307850E+03   0.851732E+01   0.000000E+00  -0.103679E+01   0.253088E-08   0.407865E-06  -0.533623E-07
  1841   0.306390E+03   0.858220E+01   0.000000E+00  -0.987013E+00   0.252866E-08   0.411123E-06  -0.541914E-07
  1842   0.304932E+03   0.864738E+01   0.000000E+00  -0.943022E+00   0.252643E-08   0.414379E-06  -0.550108E-07
  1843   0.303477E+03   0.871300E+01   0.000000E+00  -0.904812E+00   0.252421E-08   0.417633E-06  -0.558204E-07
  1844   0.302026E+03   0.877892E+01   0.000000E+00  -0.872375E+00   0.252199E-08   0.420885E-06  -0.566202E-07
  1845   0.300578E+03   0.884506E+01   0.000000E+00  -0.845688E+00   0.251977E-08   0.424133E-06  -0.574101E-07
  1846   0.299135E+03   0.891149E+01   0.000000E+00  -0.824744E+00   0.251756E-08   0.427378E-06  -0.581900E-07
  1847   0.297697E+03   0.897815E+01   0.000000E+00  -0.809520E+00   0.251535E-08   0.430618E-06  -0.589599E-07
  1848   0.296263E+03   0.904496E+01   0.000000E+00  -0.799987E+00   0.251315E-08   0.433854E-06  -0.597198E-07
  1849   0.294834E+03   0.911192E+01   0.000000E+00  -0.796128E+00   0.251094E-08   0.437084E-06  -0.604696E-07
  1850   0.293411E+03   0.917895E+01   0.000000E+00  -0.797915E+00   0.250874E-08   0.440308E-06  -0.612092E-07
  1851   0.291994E+03   0.924605E+01   0.000000E+00  -0.805339E+00   0.250655E-08   0.443526E-06  -0.619386E-07
  1852   0.290583E+03   0.931316E+01   0.000000E+00  -0.818364E+00   0.250435E-08   0.446737E-06  -0.626577E-07
  1853   0.289179E+03   0.938034E+01   0.000000E+00  -0.836952E+00   0.250216E-08   0.449941E-06  -0.633666E-07
  1854   0.287782E+03   0.944738E+01   0.000000E+00  -0.861060E+00   0.249998E-08   0.453138E-06  -0.640653E-07
  1855   0.286392E+03   0.951441E+01   0.000000E+00  -0.890629E+00   0.249779E-08   0.456326E-06  -0.647538E-07
  1856   0.285010E+03   0.958130E+01   0.000000E+00  -0.925628E+00   0.249561E-08   0.459507E-06  -0.654320E-07
  1857   0.283636E+03   0.964811E+01   0.000000E+00  -0.966008E+00   0.249343E-08   0.462680E-06  -0.660999E-07
  1858   0.282271E+03   0.971470E+01   0.000000E+00  -0.101171E+01   0.249126E-08   0.465844E-06  -0.667576E-07
  1859   0.280914E+03   0.978107E+01   0.000000E+00  -0.106271E+01   0.248909E-08   0.468999E-06  -0.674051E-07
  1860   0.279567E+03   0.984722E+01   0.000000E+00  -0.111893E+01   0.248692E-08   0.472145E-06  -0.680423E-07
  1861   0.278229E+03   0.991315E+01   0.000000E+00  -0.118032E+01   0.248475E-08   0.475282E-06  -0.686693E-07
  1862   0.276900E+03   0.997871E+01   0.000000E+00  -0.124683E+01   0.248259E-08   0.478408E-06  -0.692859E-07
  1863   0.275583E+03   0.100440E+02   0.000000E+00  -0.131841E+01   0.248043E-08   0.481525E-06  -0.698924E-07
  1864   0.274275E+03   0.101089E+02   0.000000E+00  -0.139500E+01   0.247828E-08   0.484631E-06  -0.704886E-07
  1865   0.272978E+03   0.101734E+02   0.000000E+00  -0.147655E+01   0.247612E-08   0.487727E-06  -0.710745E-07
  1866   0.271691E+03   0.102375E+02   0.000000E+00  -0.156298E+01   0.247397E-08   0.490812E-06  -0.716501E-07
  1867   0.270417E+03   0.103011E+02   0.000000E+00  -0.165425E+01   0.247183E-08   0.493885E-06  -0.722155E-07
  1868   0.269154E+03   0.103642E+02   0.000000E+00  -0.175027E+01   0.246968E-08   0.496947E-06  -0.727706E-07
  1869   0.267902E+03   0.104268E+02   0.000000E+00  -0.185098E+01   0.246754E-08   0.499997E-06  -0.733154E-07
  1870   0.266662E+03   0.104889E+02   0.000000E+00  -0.195631E+01   0.246540E-08   0.503034E-06  -0.738499E-07
  1871   0.265436E+03   0.105504E+02   0.000000E+00  -0.206619E+01   0.246327E-08   0.506060E-06  -0.743742E-07
  1872   0.264221E+03   0.106113E+02   0.000000E+00  -0.218055E+01   0.246114E-08   0.509072E-06  -0.748882E-07
  1873   0.263019E+03   0.106716E+02   0.000000E+00  -0.229931E+01   0.245901E-08   0.512072E-06  -0.753919E-07
  1874   0.261830E+03   0.107312E+02   0.000000E+00  -0.242240E+01   0.245688E-08   0.515058E-06  -0.758853E-07
  1875   0.260655E+03   0.107901E+02   0.000000E+00  -0.254974E+01   0.245476E-08   0.518031E-06  -0.763684E-07
  1876   0.259494E+03   0.108483E+02   0.000000E+00  -0.268124E+01   0.245264E-08   0.520990E-06  -0.768412E-07
  1877   0.258346E+03   0.109058E+02   0.000000E+00  -0.281683E+01   0.245052E-08   0.523934E-06  -0.773037E-07
  1878   0.257213E+03   0.109624E+02   0.000000E+00  -0.295642E+01   0.244841E-08   0.526864E-06  -0.777559E-07
  1879   0.256094E+03   0.110183E+02   0.000000E+00  -0.309994E+01   0.244630E-08   0.529779E-06  -0.781978E-07
  1880   0.254988E+03   0.110735E+02   0.000000E+00  -0.324730E+01   0.244419E-08   0.532679E-06  -0.786295E-07
  1881   0.253899E+03   0.111276E+02   0.000000E+00  -0.339843E+01   0.244209E-08   0.535563E-06  -0.790508E-07
  1882   0.252824E+03   0.111810E+02   0.000000E+00  -0.355322E+01   0.243998E-08   0.538432E-06  -0.794617E-07
  1883   0.251763E+03   0.112335E+02   0.000000E+00  -0.371161E+01   0.243788E-08   0.541284E-06  -0.798624E-07
  1884   0.250718E+03   0.112851E+02   0.000000E+00  -0.387350E+01   0.243579E-08   0.544121E-06  -0.802528E-07
  1885   0.249688E+03   0.113356E+02   0.000000E+00  -0.403881E+01   0.243370E-08   0.546941E-06  -0.806328E-07
  1886   0.248674E+03   0.113852E+02   0.000000E+00  -0.420746E+01   0.243161E-08   0.549743E-06  -0.810025E-07
  1887   0.247676E+03   0.114338E+02   0.000000E+00  -0.437936E+01   0.242952E-08   0.552529E-06  -0.813619E-07
  1888   0.246693E+03   0.114814E+02   0.000000E+00  -0.455441E+01   0.242743E-08   0.555297E-06  -0.817110E-07
  1889   0.245726E+03   0.115280E+02   0.000000E+00  -0.473251E+01   0.242535E-08   0.558047E-06  -0.820497E-07
  1890   0.244775E+03   0.115735E+02   0.000000E+00  -0.491357E+01   0.242327E-08   0.560779E-06  -0.823781E-07
  1891   0.243841E+03   0.116179E+02   0.000000E+00  -0.509749E+01   0.242120E-08   0.563493E-06  -0.826962E-07
  1892   0.242923E+03   0.116612E+02   0.000000E+00  -0.528415E+01   0.241913E-08   0.566188E-06  -0.830040E-07
  1893   0.242022E+03   0.117034E+02   0.000000E+00  -0.547347E+01   0.241706E-08   0.568864E-06  -0.833013E-07
