# L    TT             EE             BB             TE  
1.730000000000000000e+02 5.032272543284967469e+03 8.123406645864992282e-01 6.607175990190516934e-02 -3.973091547415676672e+01
1.740000000000000000e+02 5.058347391611285275e+03 7.856013278622341334e-01 6.608466866237017179e-02 -3.918419329224115444e+01
1.750000000000000000e+02 5.084032228276671958e+03 7.589122784802589949e-01 6.609754439461940079e-02 -3.861162048068563735e+01
1.760000000000000000e+02 5.109318549747005818e+03 7.323233131121257289e-01 6.611038711195209305e-02 -3.801314819401927281e+01
1.770000000000000000e+02 5.134197852488168792e+03 7.058842284293884717e-01 6.612319682766747142e-02 -3.738872758677107555e+01
1.780000000000000000e+02 5.158661632966039178e+03 6.796448211035996945e-01 6.613597355506475872e-02 -3.673830981347012425e+01
1.790000000000000000e+02 5.182701387646497096e+03 6.536548878063134227e-01 6.614871730744316392e-02 -3.606184602864545496e+01
1.800000000000000000e+02 5.206308612995420845e+03 6.279642252090815724e-01 6.616142809810193759e-02 -3.535928738682606109e+01
1.810000000000000000e+02 5.229474805478691451e+03 6.026226299834587241e-01 6.617410594034030258e-02 -3.463058504254100001e+01
1.820000000000000000e+02 5.252191461562187214e+03 5.776798988009976821e-01 6.618675084745744008e-02 -3.387569015031932196e+01
1.830000000000000000e+02 5.274450077711790072e+03 5.531858283332521387e-01 6.619936283275262845e-02 -3.309455386469005589e+01
1.840000000000000000e+02 5.296242150393378324e+03 5.291902152517737878e-01 6.621194190952504888e-02 -3.228712734018223074e+01
1.850000000000000000e+02 5.317559176072826631e+03 5.057428562281172102e-01 6.622448809107393808e-02 -3.145336173132489677e+01
1.860000000000000000e+02 5.338392651216021477e+03 4.828935479338353209e-01 6.623700139069854664e-02 -3.059320819264708646e+01
1.870000000000000000e+02 5.358734072288842071e+03 4.606920870404820345e-01 6.624948182169805577e-02 -2.970661787867782877e+01
1.880000000000000000e+02 5.378574935757163985e+03 4.391882702196096000e-01 6.626192939737171606e-02 -2.879354194394617394e+01
1.890000000000000000e+02 5.397906738086869154e+03 4.184318941427712657e-01 6.627434413101872257e-02 -2.785393154298115448e+01
1.900000000000000000e+02 5.416720975743835879e+03 3.984727554815207240e-01 6.628672603593832591e-02 -2.688773783031180287e+01
1.910000000000000000e+02 5.435009145193946097e+03 3.793606509074112787e-01 6.629907512542974890e-02 -2.589491196046716226e+01
1.920000000000000000e+02 5.452762742903077196e+03 3.611453770919960671e-01 6.631139141279218663e-02 -2.487540508797625805e+01
1.930000000000000000e+02 5.469973265337110206e+03 3.438767307068281709e-01 6.632367491132490356e-02 -2.382916836736814759e+01
1.940000000000000000e+02 5.486633154781129633e+03 3.276045084234608940e-01 6.633592563432712252e-02 -2.275625788420307316e+01
1.950000000000000000e+02 5.502738636797046638e+03 3.123785069134477066e-01 6.634814359509802473e-02 -2.165714944816611265e+01
1.960000000000000000e+02 5.518286882765977680e+03 2.982485228483411910e-01 6.636032880693684688e-02 -2.053242379997359990e+01
1.970000000000000000e+02 5.533275064069040127e+03 2.852643528996954836e-01 6.637248128314285345e-02 -1.938266168034181192e+01
1.980000000000000000e+02 5.547700352087350439e+03 2.734757937390632221e-01 6.638460103701521176e-02 -1.820844382998710032e+01
1.990000000000000000e+02 5.561559918202026893e+03 2.629326420379982099e-01 6.639668808185317239e-02 -1.701035098962573144e+01
2.000000000000000000e+02 5.574850933794182311e+03 2.536846944680530846e-01 6.640874243095597207e-02 -1.578896389997401961e+01
2.010000000000000000e+02 5.587570570244936789e+03 2.457817477007808726e-01 6.642076409762280587e-02 -1.454486330174829156e+01
2.020000000000000000e+02 5.599715998935408606e+03 2.392735984077355993e-01 6.643275309515291049e-02 -1.327862993566483141e+01
2.030000000000000000e+02 5.611284391246709674e+03 2.342100432604706794e-01 6.644470943684550879e-02 -1.199084454243996589e+01
2.040000000000000000e+02 5.622272918559960090e+03 2.306408789305377793e-01 6.645663313599983746e-02 -1.068208786278998623e+01
2.050000000000000000e+02 5.632678752256276312e+03 2.286159020894915905e-01 6.646852420591510546e-02 -9.352940637431215620e+00
2.060000000000000000e+02 5.642499063716772071e+03 2.281849094088848895e-01 6.648038265989052176e-02 -8.003983607079936391e+00
2.070000000000000000e+02 5.651731024322567464e+03 2.293976975602710633e-01 6.649220851122532305e-02 -6.635797512452488611e+00
2.080000000000000000e+02 5.660371805454778951e+03 2.323040632152035267e-01 6.650400177321875994e-02 -5.248963094265152840e+00
2.090000000000000000e+02 5.668418578494524809e+03 2.369538030452351673e-01 6.651576245917001362e-02 -3.844061093234246940e+00
2.100000000000000000e+02 5.675868514822916950e+03 2.433967137219192611e-01 6.652749058237833468e-02 -2.421672250076082999e+00
2.110000000000000000e+02 5.682718785821077290e+03 2.516825919168086401e-01 6.653918615614293208e-02 -9.823773055069620064e-01
2.120000000000000000e+02 5.688966562870118651e+03 2.618612343014574684e-01 6.655084919376302866e-02 4.732429997568159963e-01
2.130000000000000000e+02 5.694609017351159309e+03 2.739824375474190221e-01 6.656247970853786111e-02 1.944607924998930093e+00
2.140000000000000000e+02 5.699643320645314816e+03 2.880959983262450508e-01 6.657407771376665229e-02 3.431136729503082350e+00
2.150000000000000000e+02 5.704066644133706177e+03 3.042517133094907456e-01 6.658564322274861114e-02 4.932248672552958624e+00
2.160000000000000000e+02 5.707876159197445304e+03 3.224993791687078004e-01 6.659717624878297437e-02 6.447363013432255485e+00
2.170000000000000000e+02 5.711069037217653204e+03 3.428887925754505184e-01 6.660867680516895095e-02 7.975899011424666618e+00
2.180000000000000000e+02 5.713642449575440878e+03 3.654697502012712040e-01 6.662014490520577759e-02 9.517275925813876825e+00
2.190000000000000000e+02 5.715593567651930243e+03 3.902920487177239939e-01 6.663158056219266323e-02 1.107091301588359400e+01
2.200000000000000000e+02 5.716919562828236849e+03 4.174054847963614701e-01 6.664298378942885848e-02 1.263622954091750472e+01
2.210000000000000000e+02 5.717617606485476244e+03 4.468598551087374360e-01 6.665435460021355840e-02 1.421264476019928757e+01
2.220000000000000000e+02 5.717684870004765799e+03 4.787049563264043073e-01 6.666569300784601360e-02 1.579957793301265845e+01
2.230000000000000000e+02 5.717118524767223789e+03 5.129905851209159984e-01 6.667699902562544689e-02 1.739644831864130126e+01
2.240000000000000000e+02 5.715915742153963038e+03 5.497665381638254800e-01 6.668827266685101174e-02 1.900267517636889991e+01
2.250000000000000000e+02 5.714073693546105460e+03 5.890826121266862225e-01 6.669951394482202811e-02 2.061767776547915432e+01
2.260000000000000000e+02 5.711589550324764787e+03 6.309886036810513632e-01 6.671072287283766333e-02 2.224087534525575904e+01
2.270000000000000000e+02 5.708460483871058386e+03 6.755343094984743724e-01 6.672189946419715412e-02 2.387168717498239801e+01
2.280000000000000000e+02 5.704683665566101809e+03 7.227695262505080542e-01 6.673304373219973717e-02 2.550953251394277643e+01
