#    L    TT             EE             BB             TE             PP             TP             EP          
  2683    0.57283E+02    0.16317E+01    0.00000E+00   -0.41710E+01    0.13768E-08    0.24543E-06   -0.44602E-08
  2684    0.57210E+02    0.16186E+01    0.00000E+00   -0.41330E+01    0.13760E-08    0.24480E-06   -0.43026E-08
  2685    0.57134E+02    0.16058E+01    0.00000E+00   -0.40946E+01    0.13751E-08    0.24417E-06   -0.41451E-08
  2686    0.57057E+02    0.15930E+01    0.00000E+00   -0.40560E+01    0.13743E-08    0.24354E-06   -0.39879E-08
  2687    0.56978E+02    0.15804E+01    0.00000E+00   -0.40171E+01    0.13735E-08    0.24290E-06   -0.38309E-08
  2688    0.56896E+02    0.15681E+01    0.00000E+00   -0.39778E+01    0.13727E-08    0.24226E-06   -0.36742E-08
  2689    0.56812E+02    0.15559E+01    0.00000E+00   -0.39383E+01    0.13719E-08    0.24161E-06   -0.35178E-08
  2690    0.56727E+02    0.15438E+01    0.00000E+00   -0.38985E+01    0.13710E-08    0.24096E-06   -0.33617E-08
  2691    0.56638E+02    0.15320E+01    0.00000E+00   -0.38583E+01    0.13702E-08    0.24031E-06   -0.32059E-08
  2692    0.56548E+02    0.15203E+01    0.00000E+00   -0.38180E+01    0.13694E-08    0.23965E-06   -0.30504E-08
  2693    0.56455E+02    0.15088E+01    0.00000E+00   -0.37774E+01    0.13686E-08    0.23899E-06   -0.28953E-08
  2694    0.56361E+02    0.14976E+01    0.00000E+00   -0.37366E+01    0.13678E-08    0.23832E-06   -0.27406E-08
  2695    0.56264E+02    0.14864E+01    0.00000E+00   -0.36956E+01    0.13669E-08    0.23766E-06   -0.25863E-08
  2696    0.56166E+02    0.14755E+01    0.00000E+00   -0.36545E+01    0.13661E-08    0.23698E-06   -0.24324E-08
  2697    0.56065E+02    0.14648E+01    0.00000E+00   -0.36131E+01    0.13653E-08    0.23631E-06   -0.22789E-08
  2698    0.55961E+02    0.14543E+01    0.00000E+00   -0.35717E+01    0.13645E-08    0.23563E-06   -0.21259E-08
  2699    0.55856E+02    0.14440E+01    0.00000E+00   -0.35300E+01    0.13637E-08    0.23495E-06   -0.19734E-08
  2700    0.55749E+02    0.14340E+01    0.00000E+00   -0.34883E+01    0.13629E-08    0.23426E-06   -0.18213E-08
  2701    0.55640E+02    0.14240E+01    0.00000E+00   -0.34464E+01    0.13621E-08    0.23357E-06   -0.16698E-08
  2702    0.55528E+02    0.14143E+01    0.00000E+00   -0.34045E+01    0.13612E-08    0.23288E-06   -0.15187E-08
  2703    0.55415E+02    0.14048E+01    0.00000E+00   -0.33624E+01    0.13604E-08    0.23219E-06   -0.13682E-08
  2704    0.55299E+02    0.13954E+01    0.00000E+00   -0.33202E+01    0.13596E-08    0.23149E-06   -0.12183E-08
  2705    0.55182E+02    0.13863E+01    0.00000E+00   -0.32779E+01    0.13588E-08    0.23079E-06   -0.10689E-08
  2706    0.55062E+02    0.13774E+01    0.00000E+00   -0.32358E+01    0.13580E-08    0.23009E-06   -0.92004E-09
  2707    0.54940E+02    0.13687E+01    0.00000E+00   -0.31934E+01    0.13572E-08    0.22938E-06   -0.77178E-09
  2708    0.54817E+02    0.13602E+01    0.00000E+00   -0.31510E+01    0.13564E-08    0.22867E-06   -0.62410E-09
  2709    0.54690E+02    0.13519E+01    0.00000E+00   -0.31088E+01    0.13556E-08    0.22796E-06   -0.47703E-09
  2710    0.54562E+02    0.13438E+01    0.00000E+00   -0.30664E+01    0.13548E-08    0.22724E-06   -0.33056E-09
  2711    0.54433E+02    0.13359E+01    0.00000E+00   -0.30241E+01    0.13540E-08    0.22653E-06   -0.18472E-09
  2712    0.54301E+02    0.13282E+01    0.00000E+00   -0.29818E+01    0.13532E-08    0.22581E-06   -0.39502E-10
  2713    0.54168E+02    0.13208E+01    0.00000E+00   -0.29396E+01    0.13524E-08    0.22509E-06    0.10507E-09
  2714    0.54032E+02    0.13135E+01    0.00000E+00   -0.28974E+01    0.13516E-08    0.22436E-06    0.24898E-09
  2715    0.53895E+02    0.13064E+01    0.00000E+00   -0.28554E+01    0.13508E-08    0.22364E-06    0.39223E-09
  2716    0.53755E+02    0.12997E+01    0.00000E+00   -0.28134E+01    0.13500E-08    0.22291E-06    0.53481E-09
  2717    0.53614E+02    0.12930E+01    0.00000E+00   -0.27715E+01    0.13492E-08    0.22218E-06    0.67669E-09
  2718    0.53471E+02    0.12866E+01    0.00000E+00   -0.27298E+01    0.13484E-08    0.22144E-06    0.81788E-09
  2719    0.53325E+02    0.12805E+01    0.00000E+00   -0.26881E+01    0.13476E-08    0.22071E-06    0.95835E-09
  2720    0.53179E+02    0.12745E+01    0.00000E+00   -0.26465E+01    0.13468E-08    0.21997E-06    0.10981E-08
  2721    0.53030E+02    0.12687E+01    0.00000E+00   -0.26052E+01    0.13460E-08    0.21923E-06    0.12371E-08
  2722    0.52880E+02    0.12631E+01    0.00000E+00   -0.25641E+01    0.13452E-08    0.21849E-06    0.13754E-08
  2723    0.52727E+02    0.12578E+01    0.00000E+00   -0.25231E+01    0.13444E-08    0.21775E-06    0.15129E-08
  2724    0.52574E+02    0.12527E+01    0.00000E+00   -0.24822E+01    0.13436E-08    0.21701E-06    0.16497E-08
  2725    0.52418E+02    0.12477E+01    0.00000E+00   -0.24416E+01    0.13428E-08    0.21626E-06    0.17857E-08
  2726    0.52261E+02    0.12429E+01    0.00000E+00   -0.24012E+01    0.13420E-08    0.21552E-06    0.19208E-08
  2727    0.52103E+02    0.12384E+01    0.00000E+00   -0.23610E+01    0.13412E-08    0.21477E-06    0.20552E-08
  2728    0.51941E+02    0.12341E+01    0.00000E+00   -0.23211E+01    0.13404E-08    0.21402E-06    0.21888E-08
  2729    0.51780E+02    0.12300E+01    0.00000E+00   -0.22814E+01    0.13396E-08    0.21327E-06    0.23215E-08
  2730    0.51617E+02    0.12261E+01    0.00000E+00   -0.22420E+01    0.13388E-08    0.21251E-06    0.24535E-08
  2731    0.51452E+02    0.12224E+01    0.00000E+00   -0.22028E+01    0.13380E-08    0.21176E-06    0.25845E-08
  2732    0.51286E+02    0.12189E+01    0.00000E+00   -0.21640E+01    0.13373E-08    0.21101E-06    0.27148E-08
  2733    0.51117E+02    0.12156E+01    0.00000E+00   -0.21255E+01    0.13365E-08    0.21025E-06    0.28441E-08
  2734    0.50948E+02    0.12125E+01    0.00000E+00   -0.20872E+01    0.13357E-08    0.20949E-06    0.29726E-08
  2735    0.50777E+02    0.12096E+01    0.00000E+00   -0.20493E+01    0.13349E-08    0.20874E-06    0.31001E-08
  2736    0.50605E+02    0.12069E+01    0.00000E+00   -0.20117E+01    0.13341E-08    0.20798E-06    0.32268E-08
  2737    0.50431E+02    0.12043E+01    0.00000E+00   -0.19745E+01    0.13333E-08    0.20722E-06    0.33526E-08
  2738    0.50256E+02    0.12020E+01    0.00000E+00   -0.19375E+01    0.13325E-08    0.20646E-06    0.34774E-08
  2739    0.50079E+02    0.11999E+01    0.00000E+00   -0.19010E+01    0.13318E-08    0.20570E-06    0.36013E-08
  2740    0.49903E+02    0.11979E+01    0.00000E+00   -0.18647E+01    0.13310E-08    0.20494E-06    0.37243E-08
  2741    0.49724E+02    0.11962E+01    0.00000E+00   -0.18289E+01    0.13302E-08    0.20418E-06    0.38463E-08
  2742    0.49544E+02    0.11946E+01    0.00000E+00   -0.17936E+01    0.13294E-08    0.20341E-06    0.39673E-08
  2743    0.49363E+02    0.11932E+01    0.00000E+00   -0.17585E+01    0.13286E-08    0.20265E-06    0.40874E-08
  2744    0.49182E+02    0.11920E+01    0.00000E+00   -0.17239E+01    0.13279E-08    0.20189E-06    0.42064E-08
  2745    0.48998E+02    0.11911E+01    0.00000E+00   -0.16897E+01    0.13271E-08    0.20113E-06    0.43245E-08
  2746    0.48814E+02    0.11902E+01    0.00000E+00   -0.16559E+01    0.13263E-08    0.20036E-06    0.44415E-08
  2747    0.48629E+02    0.11896E+01    0.00000E+00   -0.16225E+01    0.13255E-08    0.19960E-06    0.45575E-08
  2748    0.48443E+02    0.11891E+01    0.00000E+00   -0.15896E+01    0.13247E-08    0.19884E-06    0.46725E-08
  2749    0.48256E+02    0.11887E+01    0.00000E+00   -0.15571E+01    0.13240E-08    0.19807E-06    0.47865E-08
  2750    0.48068E+02    0.11887E+01    0.00000E+00   -0.15250E+01    0.13232E-08    0.19731E-06    0.48993E-08
  2751    0.47879E+02    0.11888E+01    0.00000E+00   -0.14935E+01    0.13224E-08    0.19655E-06    0.50111E-08
  2752    0.47689E+02    0.11889E+01    0.00000E+00   -0.14625E+01    0.13217E-08    0.19578E-06    0.51219E-08
  2753    0.47499E+02    0.11893E+01    0.00000E+00   -0.14319E+01    0.13209E-08    0.19502E-06    0.52315E-08
  2754    0.47308E+02    0.11898E+01    0.00000E+00   -0.14017E+01    0.13201E-08    0.19426E-06    0.53401E-08
  2755    0.47115E+02    0.11905E+01    0.00000E+00   -0.13722E+01    0.13193E-08    0.19350E-06    0.54476E-08
  2756    0.46923E+02    0.11915E+01    0.00000E+00   -0.13430E+01    0.13186E-08    0.19273E-06    0.55540E-08
  2757    0.46730E+02    0.11924E+01    0.00000E+00   -0.13145E+01    0.13178E-08    0.19197E-06    0.56593E-08
  2758    0.46536E+02    0.11936E+01    0.00000E+00   -0.12863E+01    0.13170E-08    0.19121E-06    0.57635E-08
  2759    0.46342E+02    0.11949E+01    0.00000E+00   -0.12587E+01    0.13163E-08    0.19045E-06    0.58667E-08
  2760    0.46147E+02    0.11964E+01    0.00000E+00   -0.12317E+01    0.13155E-08    0.18969E-06    0.59687E-08
  2761    0.45951E+02    0.11980E+01    0.00000E+00   -0.12051E+01    0.13147E-08    0.18894E-06    0.60696E-08
  2762    0.45756E+02    0.11997E+01    0.00000E+00   -0.11791E+01    0.13140E-08    0.18818E-06    0.61694E-08
  2763    0.45559E+02    0.12017E+01    0.00000E+00   -0.11536E+01    0.13132E-08    0.18742E-06    0.62681E-08
  2764    0.45363E+02    0.12038E+01    0.00000E+00   -0.11286E+01    0.13124E-08    0.18667E-06    0.63657E-08
  2765    0.45166E+02    0.12059E+01    0.00000E+00   -0.11043E+01    0.13117E-08    0.18591E-06    0.64622E-08
  2766    0.44968E+02    0.12081E+01    0.00000E+00   -0.10805E+01    0.13109E-08    0.18516E-06    0.65576E-08
  2767    0.44771E+02    0.12106E+01    0.00000E+00   -0.10571E+01    0.13101E-08    0.18440E-06    0.66518E-08
  2768    0.44572E+02    0.12132E+01    0.00000E+00   -0.10344E+01    0.13094E-08    0.18365E-06    0.67449E-08
  2769    0.44374E+02    0.12159E+01    0.00000E+00   -0.10122E+01    0.13086E-08    0.18290E-06    0.68369E-08
  2770    0.44176E+02    0.12186E+01    0.00000E+00   -0.99074E+00    0.13079E-08    0.18215E-06    0.69277E-08
  2771    0.43978E+02    0.12216E+01    0.00000E+00   -0.96974E+00    0.13071E-08    0.18140E-06    0.70174E-08
  2772    0.43779E+02    0.12245E+01    0.00000E+00   -0.94929E+00    0.13063E-08    0.18066E-06    0.71060E-08
  2773    0.43581E+02    0.12276E+01    0.00000E+00   -0.92923E+00    0.13056E-08    0.17991E-06    0.71934E-08
  2774    0.43382E+02    0.12309E+01    0.00000E+00   -0.90993E+00    0.13048E-08    0.17917E-06    0.72797E-08
  2775    0.43184E+02    0.12342E+01    0.00000E+00   -0.89103E+00    0.13041E-08    0.17843E-06    0.73648E-08
  2776    0.42986E+02    0.12377E+01    0.00000E+00   -0.87289E+00    0.13033E-08    0.17769E-06    0.74488E-08
  2777    0.42787E+02    0.12412E+01    0.00000E+00   -0.85537E+00    0.13026E-08    0.17695E-06    0.75316E-08
  2778    0.42589E+02    0.12448E+01    0.00000E+00   -0.83833E+00    0.13018E-08    0.17621E-06    0.76133E-08
  2779    0.42390E+02    0.12485E+01    0.00000E+00   -0.82182E+00    0.13010E-08    0.17548E-06    0.76938E-08
  2780    0.42193E+02    0.12522E+01    0.00000E+00   -0.80594E+00    0.13003E-08    0.17474E-06    0.77731E-08
  2781    0.41996E+02    0.12561E+01    0.00000E+00   -0.79067E+00    0.12995E-08    0.17401E-06    0.78513E-08
  2782    0.41799E+02    0.12601E+01    0.00000E+00   -0.77595E+00    0.12988E-08    0.17328E-06    0.79283E-08
  2783    0.41603E+02    0.12642E+01    0.00000E+00   -0.76184E+00    0.12980E-08    0.17256E-06    0.80041E-08
  2784    0.41407E+02    0.12682E+01    0.00000E+00   -0.74836E+00    0.12973E-08    0.17183E-06    0.80787E-08
  2785    0.41211E+02    0.12725E+01    0.00000E+00   -0.73539E+00    0.12965E-08    0.17111E-06    0.81521E-08
  2786    0.41016E+02    0.12767E+01    0.00000E+00   -0.72299E+00    0.12958E-08    0.17039E-06    0.82244E-08
  2787    0.40821E+02    0.12810E+01    0.00000E+00   -0.71122E+00    0.12950E-08    0.16967E-06    0.82955E-08
  2788    0.40625E+02    0.12854E+01    0.00000E+00   -0.70000E+00    0.12943E-08    0.16895E-06    0.83654E-08
  2789    0.40431E+02    0.12898E+01    0.00000E+00   -0.68943E+00    0.12935E-08    0.16824E-06    0.84340E-08
  2790    0.40239E+02    0.12944E+01    0.00000E+00   -0.67939E+00    0.12928E-08    0.16753E-06    0.85015E-08
  2791    0.40045E+02    0.12988E+01    0.00000E+00   -0.66994E+00    0.12921E-08    0.16682E-06    0.85678E-08
  2792    0.39853E+02    0.13034E+01    0.00000E+00   -0.66107E+00    0.12913E-08    0.16611E-06    0.86329E-08
  2793    0.39662E+02    0.13081E+01    0.00000E+00   -0.65278E+00    0.12906E-08    0.16541E-06    0.86967E-08
  2794    0.39470E+02    0.13127E+01    0.00000E+00   -0.64504E+00    0.12898E-08    0.16471E-06    0.87594E-08
  2795    0.39280E+02    0.13174E+01    0.00000E+00   -0.63790E+00    0.12891E-08    0.16401E-06    0.88208E-08
  2796    0.39090E+02    0.13222E+01    0.00000E+00   -0.63130E+00    0.12883E-08    0.16331E-06    0.88810E-08
  2797    0.38902E+02    0.13269E+01    0.00000E+00   -0.62530E+00    0.12876E-08    0.16262E-06    0.89400E-08
  2798    0.38714E+02    0.13318E+01    0.00000E+00   -0.61985E+00    0.12869E-08    0.16193E-06    0.89978E-08
  2799    0.38528E+02    0.13366E+01    0.00000E+00   -0.61496E+00    0.12861E-08    0.16124E-06    0.90543E-08
  2800    0.38341E+02    0.13414E+01    0.00000E+00   -0.61062E+00    0.12854E-08    0.16056E-06    0.91096E-08
  2801    0.38156E+02    0.13463E+01    0.00000E+00   -0.60685E+00    0.12846E-08    0.15988E-06    0.91637E-08
  2802    0.37972E+02    0.13512E+01    0.00000E+00   -0.60363E+00    0.12839E-08    0.15920E-06    0.92165E-08
  2803    0.37789E+02    0.13560E+01    0.00000E+00   -0.60096E+00    0.12832E-08    0.15853E-06    0.92681E-08
  2804    0.37607E+02    0.13609E+01    0.00000E+00   -0.59882E+00    0.12824E-08    0.15786E-06    0.93185E-08
  2805    0.37427E+02    0.13658E+01    0.00000E+00   -0.59723E+00    0.12817E-08    0.15719E-06    0.93677E-08
  2806    0.37246E+02    0.13707E+01    0.00000E+00   -0.59617E+00    0.12810E-08    0.15652E-06    0.94156E-08
  2807    0.37067E+02    0.13756E+01    0.00000E+00   -0.59565E+00    0.12802E-08    0.15586E-06    0.94623E-08
  2808    0.36890E+02    0.13805E+01    0.00000E+00   -0.59564E+00    0.12795E-08    0.15520E-06    0.95078E-08
  2809    0.36713E+02    0.13853E+01    0.00000E+00   -0.59616E+00    0.12788E-08    0.15455E-06    0.95521E-08
  2810    0.36538E+02    0.13903E+01    0.00000E+00   -0.59718E+00    0.12780E-08    0.15390E-06    0.95952E-08
  2811    0.36364E+02    0.13951E+01    0.00000E+00   -0.59872E+00    0.12773E-08    0.15325E-06    0.96371E-08
  2812    0.36190E+02    0.13999E+01    0.00000E+00   -0.60077E+00    0.12766E-08    0.15261E-06    0.96778E-08
  2813    0.36019E+02    0.14047E+01    0.00000E+00   -0.60332E+00    0.12758E-08    0.15196E-06    0.97173E-08
  2814    0.35848E+02    0.14096E+01    0.00000E+00   -0.60636E+00    0.12751E-08    0.15133E-06    0.97556E-08
  2815    0.35678E+02    0.14144E+01    0.00000E+00   -0.60988E+00    0.12744E-08    0.15069E-06    0.97927E-08
  2816    0.35510E+02    0.14190E+01    0.00000E+00   -0.61388E+00    0.12736E-08    0.15006E-06    0.98286E-08
  2817    0.35344E+02    0.14238E+01    0.00000E+00   -0.61835E+00    0.12729E-08    0.14943E-06    0.98634E-08
  2818    0.35179E+02    0.14284E+01    0.00000E+00   -0.62329E+00    0.12722E-08    0.14881E-06    0.98969E-08
  2819    0.35015E+02    0.14331E+01    0.00000E+00   -0.62869E+00    0.12715E-08    0.14819E-06    0.99293E-08
  2820    0.34852E+02    0.14377E+01    0.00000E+00   -0.63454E+00    0.12707E-08    0.14757E-06    0.99605E-08
  2821    0.34691E+02    0.14422E+01    0.00000E+00   -0.64082E+00    0.12700E-08    0.14696E-06    0.99906E-08
  2822    0.34532E+02    0.14468E+01    0.00000E+00   -0.64757E+00    0.12693E-08    0.14635E-06    0.10019E-07
  2823    0.34375E+02    0.14512E+01    0.00000E+00   -0.65473E+00    0.12686E-08    0.14575E-06    0.10047E-07
  2824    0.34218E+02    0.14557E+01    0.00000E+00   -0.66233E+00    0.12678E-08    0.14515E-06    0.10074E-07
  2825    0.34063E+02    0.14600E+01    0.00000E+00   -0.67035E+00    0.12671E-08    0.14455E-06    0.10099E-07
  2826    0.33909E+02    0.14644E+01    0.00000E+00   -0.67877E+00    0.12664E-08    0.14396E-06    0.10123E-07
  2827    0.33757E+02    0.14686E+01    0.00000E+00   -0.68760E+00    0.12657E-08    0.14337E-06    0.10147E-07
  2828    0.33606E+02    0.14727E+01    0.00000E+00   -0.69684E+00    0.12650E-08    0.14278E-06    0.10169E-07
  2829    0.33457E+02    0.14769E+01    0.00000E+00   -0.70645E+00    0.12642E-08    0.14220E-06    0.10189E-07
  2830    0.33309E+02    0.14810E+01    0.00000E+00   -0.71645E+00    0.12635E-08    0.14162E-06    0.10209E-07
  2831    0.33162E+02    0.14849E+01    0.00000E+00   -0.72682E+00    0.12628E-08    0.14104E-06    0.10228E-07
  2832    0.33018E+02    0.14888E+01    0.00000E+00   -0.73756E+00    0.12621E-08    0.14047E-06    0.10245E-07
  2833    0.32876E+02    0.14926E+01    0.00000E+00   -0.74862E+00    0.12614E-08    0.13991E-06    0.10261E-07
  2834    0.32734E+02    0.14964E+01    0.00000E+00   -0.76008E+00    0.12607E-08    0.13935E-06    0.10276E-07
  2835    0.32595E+02    0.15000E+01    0.00000E+00   -0.77193E+00    0.12599E-08    0.13879E-06    0.10290E-07
  2836    0.32457E+02    0.15036E+01    0.00000E+00   -0.78403E+00    0.12592E-08    0.13823E-06    0.10303E-07
  2837    0.32320E+02    0.15071E+01    0.00000E+00   -0.79644E+00    0.12585E-08    0.13768E-06    0.10315E-07
  2838    0.32186E+02    0.15105E+01    0.00000E+00   -0.80916E+00    0.12578E-08    0.13714E-06    0.10326E-07
  2839    0.32053E+02    0.15140E+01    0.00000E+00   -0.82220E+00    0.12571E-08    0.13660E-06    0.10335E-07
  2840    0.31922E+02    0.15171E+01    0.00000E+00   -0.83556E+00    0.12564E-08    0.13606E-06    0.10344E-07
  2841    0.31792E+02    0.15203E+01    0.00000E+00   -0.84923E+00    0.12557E-08    0.13553E-06    0.10351E-07
  2842    0.31664E+02    0.15234E+01    0.00000E+00   -0.86321E+00    0.12549E-08    0.13500E-06    0.10358E-07
  2843    0.31538E+02    0.15263E+01    0.00000E+00   -0.87736E+00    0.12542E-08    0.13447E-06    0.10363E-07
  2844    0.31414E+02    0.15292E+01    0.00000E+00   -0.89182E+00    0.12535E-08    0.13395E-06    0.10367E-07
  2845    0.31291E+02    0.15320E+01    0.00000E+00   -0.90652E+00    0.12528E-08    0.13344E-06    0.10370E-07
  2846    0.31170E+02    0.15347E+01    0.00000E+00   -0.92154E+00    0.12521E-08    0.13293E-06    0.10372E-07
  2847    0.31051E+02    0.15373E+01    0.00000E+00   -0.93672E+00    0.12514E-08    0.13242E-06    0.10373E-07
  2848    0.30933E+02    0.15397E+01    0.00000E+00   -0.95213E+00    0.12507E-08    0.13192E-06    0.10372E-07
  2849    0.30817E+02    0.15421E+01    0.00000E+00   -0.96786E+00    0.12500E-08    0.13142E-06    0.10371E-07
  2850    0.30703E+02    0.15443E+01    0.00000E+00   -0.98361E+00    0.12493E-08    0.13093E-06    0.10369E-07
  2851    0.30590E+02    0.15465E+01    0.00000E+00   -0.99974E+00    0.12486E-08    0.13044E-06    0.10365E-07
  2852    0.30480E+02    0.15485E+01    0.00000E+00   -0.10160E+01    0.12479E-08    0.12995E-06    0.10361E-07
  2853    0.30371E+02    0.15504E+01    0.00000E+00   -0.10325E+01    0.12472E-08    0.12947E-06    0.10355E-07
  2854    0.30264E+02    0.15523E+01    0.00000E+00   -0.10490E+01    0.12465E-08    0.12900E-06    0.10349E-07
  2855    0.30158E+02    0.15540E+01    0.00000E+00   -0.10658E+01    0.12458E-08    0.12853E-06    0.10341E-07
  2856    0.30054E+02    0.15555E+01    0.00000E+00   -0.10827E+01    0.12451E-08    0.12806E-06    0.10332E-07
  2857    0.29953E+02    0.15569E+01    0.00000E+00   -0.10998E+01    0.12444E-08    0.12760E-06    0.10323E-07
  2858    0.29852E+02    0.15583E+01    0.00000E+00   -0.11170E+01    0.12437E-08    0.12714E-06    0.10312E-07
  2859    0.29753E+02    0.15595E+01    0.00000E+00   -0.11343E+01    0.12430E-08    0.12669E-06    0.10300E-07
