# lensed Cls calculated from the lensit 10-11 box structure and unlensed Cls
# L          TT          EE          BB          TE
  495 6.173104e-02 2.288563e-04 1.566963e-06 -1.585920e-03
  496 6.169629e-02 2.247655e-04 1.566009e-06 -1.558983e-03
  497 6.165892e-02 2.207748e-04 1.564600e-06 -1.531203e-03
  498 6.161961e-02 2.168815e-04 1.563623e-06 -1.503547e-03
  499 6.157613e-02 2.131108e-04 1.562666e-06 -1.475349e-03
  501 6.147465e-02 2.059067e-04 1.560768e-06 -1.418356e-03
  502 6.141269e-02 2.024760e-04 1.559176e-06 -1.388746e-03
  503 6.135226e-02 1.991773e-04 1.558335e-06 -1.359749e-03
  504 6.128169e-02 1.959448e-04 1.556984e-06 -1.329728e-03
  506 6.113867e-02 1.899691e-04 1.555037e-06 -1.270426e-03
  507 6.105880e-02 1.871184e-04 1.553946e-06 -1.240082e-03
  508 6.097479e-02 1.844247e-04 1.552991e-06 -1.210090e-03
  509 6.088610e-02 1.818328e-04 1.551947e-06 -1.179922e-03
  510 6.078265e-02 1.793508e-04 1.550071e-06 -1.148492e-03
  511 6.068900e-02 1.769822e-04 1.549438e-06 -1.118092e-03
  512 6.058509e-02 1.747426e-04 1.548194e-06 -1.087261e-03
  513 6.047170e-02 1.726046e-04 1.546373e-06 -1.055613e-03
  515 6.024322e-02 1.687317e-04 1.544276e-06 -9.938748e-04
  516 6.012379e-02 1.669763e-04 1.543429e-06 -9.633676e-04
  517 5.999018e-02 1.653288e-04 1.541610e-06 -9.317058e-04
  519 5.972691e-02 1.623929e-04 1.539392e-06 -8.698314e-04
  520 5.958551e-02 1.611107e-04 1.538031e-06 -8.387921e-04
  521 5.943519e-02 1.599277e-04 1.536318e-06 -8.074192e-04
  522 5.927969e-02 1.588817e-04 1.534335e-06 -7.760630e-04
  523 5.913318e-02 1.579498e-04 1.534061e-06 -7.461462e-04
  524 5.896658e-02 1.571487e-04 1.531653e-06 -7.146258e-04
  525 5.880567e-02 1.564508e-04 1.530616e-06 -6.844620e-04
  526 5.863551e-02 1.558597e-04 1.529160e-06 -6.539946e-04
  527 5.846398e-02 1.553889e-04 1.527433e-06 -6.234140e-04
  529 5.810669e-02 1.548001e-04 1.524512e-06 -5.634951e-04
  530 5.791615e-02 1.546712e-04 1.522379e-06 -5.331639e-04
  531 5.773633e-02 1.546455e-04 1.521503e-06 -5.043201e-04
  532 5.754108e-02 1.547439e-04 1.519850e-06 -4.749940e-04
  533 5.734130e-02 1.549628e-04 1.518043e-06 -4.458193e-04
  534 5.714053e-02 1.552862e-04 1.516564e-06 -4.170658e-04
  535 5.694146e-02 1.556902e-04 1.515644e-06 -3.889275e-04
  536 5.672848e-02 1.562365e-04 1.513408e-06 -3.605674e-04
  538 5.629720e-02 1.576452e-04 1.510008e-06 -3.049170e-04
  539 5.607679e-02 1.584953e-04 1.507983e-06 -2.773968e-04
  540 5.585280e-02 1.594607e-04 1.506069e-06 -2.505064e-04
  541 5.562212e-02 1.605142e-04 1.504015e-06 -2.235618e-04
  542 5.538934e-02 1.616838e-04 1.502082e-06 -1.971369e-04
  543 5.515862e-02 1.629437e-04 1.500697e-06 -1.716460e-04
  544 5.491736e-02 1.643000e-04 1.498425e-06 -1.458572e-04
  545 5.467659e-02 1.657662e-04 1.496797e-06 -1.207774e-04
  547 5.418632e-02 1.689566e-04 1.493062e-06 -7.178545e-05
  550 5.342340e-02 1.744679e-04 1.486726e-06 -1.173377e-06
  551 5.316658e-02 1.764761e-04 1.484797e-06 2.151274e-05
  552 5.290867e-02 1.785430e-04 1.483471e-06 4.327654e-05
  553 5.264142e-02 1.807394e-04 1.480813e-06 6.498898e-05
  554 5.237189e-02 1.830357e-04 1.478286e-06 8.647747e-05
  555 5.209947e-02 1.854091e-04 1.475586e-06 1.073946e-04
  556 5.183791e-02 1.877804e-04 1.475202e-06 1.270326e-04
  557 5.156128e-02 1.903078e-04 1.472306e-06 1.468351e-04
  558 5.128147e-02 1.929239e-04 1.470014e-06 1.663919e-04
  559 5.100328e-02 1.955719e-04 1.467807e-06 1.849893e-04
  560 5.071545e-02 1.983546e-04 1.464303e-06 2.034871e-04
  561 5.043531e-02 2.011264e-04 1.462554e-06 2.210488e-04
  562 5.015230e-02 2.040059e-04 1.460656e-06 2.382667e-04
  564 4.957997e-02 2.099791e-04 1.455871e-06 2.708493e-04
  565 4.929733e-02 2.129835e-04 1.454651e-06 2.861569e-04
  566 4.900173e-02 2.161593e-04 1.451645e-06 3.014292e-04
  567 4.870981e-02 2.193672e-04 1.448715e-06 3.157709e-04
  568 4.841150e-02 2.226570e-04 1.445290e-06 3.296005e-04
  569 4.812123e-02 2.259327e-04 1.443868e-06 3.431176e-04
  570 4.782599e-02 2.293210e-04 1.441367e-06 3.558573e-04
  571 4.752721e-02 2.327268e-04 1.438708e-06 3.680949e-04
  572 4.723450e-02 2.361519e-04 1.437219e-06 3.797159e-04
  573 4.693102e-02 2.397006e-04 1.433493e-06 3.907301e-04
  574 4.663527e-02 2.432569e-04 1.431613e-06 4.012456e-04
  575 4.632930e-02 2.468921e-04 1.427820e-06 4.111531e-04
  577 4.573361e-02 2.541954e-04 1.424040e-06 4.293642e-04
  578 4.542726e-02 2.579593e-04 1.420449e-06 4.375543e-04
  579 4.513171e-02 2.616990e-04 1.418553e-06 4.451877e-04
  581 4.452287e-02 2.693462e-04 1.412274e-06 4.586560e-04
  582 4.422087e-02 2.732163e-04 1.409519e-06 4.645178e-04
  583 4.391707e-02 2.771239e-04 1.406737e-06 4.698867e-04
  584 4.361885e-02 2.810108e-04 1.404166e-06 4.745487e-04
  585 4.331559e-02 2.849433e-04 1.400461e-06 4.785884e-04
  586 4.302024e-02 2.888571e-04 1.399940e-06 4.825634e-04
  587 4.271867e-02 2.928526e-04 1.396127e-06 4.854015e-04
  588 4.242007e-02 2.968195e-04 1.393455e-06 4.877776e-04
  589 4.211063e-02 3.008970e-04 1.389223e-06 4.895152e-04
  590 4.181535e-02 3.048822e-04 1.387731e-06 4.910804e-04
  591 4.151704e-02 3.089278e-04 1.384627e-06 4.918319e-04
  592 4.122326e-02 3.129498e-04 1.381945e-06 4.919449e-04
  593 4.091985e-02 3.170543e-04 1.378361e-06 4.915382e-04
  595 4.032865e-02 3.251359e-04 1.372260e-06 4.890331e-04
  596 4.003998e-02 3.291994e-04 1.370192e-06 4.871657e-04
